Date,Day of Week,Time Reported,Type,Status,Location,Area,Description,Lat,Long
05-31-2019,5,8:03 AM,UNWANTED GUEST,CLOSED,1350 MASSACHUSETTS AVE,CAMBRIDGE,,42.372708,-71.1188362
05-31-2019,5,9:36 AM,ASSIST STATE POLICE,CLOSED,1 MEMORIAL DR,CAMBRIDGE,,42.3615984,-71.0812788
05-31-2019,5,9:46 AM,HAZARDOUS CONDITION,CLOSED,48 QUINCY ST,CAMBRIDGE,,42.3757999,-71.1139077
05-31-2019,5,10:17 AM,THEFT REPORT,OPEN,6 MT AUBURN ST THEFT REPORT,CAMBRIDGE,,42.370086,-71.113814
05-31-2019,5,11:14 AM,FIELD INTERVIEW,CLOSED,26 OXFORD ST,CAMBRIDGE,,42.3785136,-71.1156073
05-31-2019,5,12:37 PM,THEFT REPORT,OPEN,117 WESTERN AVE,ALLSTON,,42.3651974,-71.1221999
05-31-2019,5,1:01 PM,SUSPICIOUS ACTIVITY,CLOSED,124 MT AUBURN ST SUSPICIOUS ACTIVITY,CAMBRIDGE,,42.3730737,-71.1235453
05-31-2019,5,1:35 PM,MOTOR VEHICLE ACCIDENT,CLOSED,1 PEABODY ST,CAMBRIDGE,,42.3758148,-71.1170678
05-31-2019,5,1:38 PM,TRESPASS WARNING,CLOSED,19 COWPERTHWAITE ST / DEWOLFE ST TRESPASS WARNING,CAMBRIDGE,,42.3688285,-71.11539
05-31-2019,5,2:08 PM,UNWANTED GUEST,CLOSED,1350 MASSACHUSETTS AVE,CAMBRIDGE,,42.372708,-71.1188362
05-31-2019,5,3:56 PM,ASSIST CAMBRIDGE POLICE,CLOSED,107 WALKER ST,CAMBRIDGE,,42.3818809,-71.1233765
05-31-2019,5,4:54 PM,FIELD INTERVIEW,CLOSED,130 WALKER ST,CAMBRIDGE,,42.3822517,-71.1249679
05-31-2019,5,6:35 PM,RIVER HOUSES INDECENT ASSAULT,OPEN,19 RIVER HOUSES INDECENT ASSAULT,CAMBRIDGE,,42.3736158,-71.1097335
05-30-2019,4,12:16 AM,NOISE COMPLAINT,CLOSED,32 MILL ST,CAMBRIDGE,Officer dispatched to a report of loud music playing in the area. Officer arrived and reported that the area was quiet.,42.3702025,-71.1191008
05-30-2019,4,12:33 AM,NOISE COMPLAINT,CLOSED,32 MILL ST,CAMBRIDGE,Officer dispatched to a report of loud music playing in the area. Officer arrived and reported several individuals gathered in the area with live music playing. Officer reported that the individuals began to disperse shortly thereafter.,42.3702025,-71.1191008
05-30-2019,4,5:24 AM,UNWANTED GUEST,CLOSED,15 ELIOT ST,CAMBRIDGE,Officer dispatched to a report of an unwanted guest sitting on a bench in the area. Officer arrived and reported individual gone on arrival.,42.3718715,-71.1220817
05-30-2019,4,9:12 AM,TRESPASS WARNING,CLOSED,1350 MASSACHUSETTS AVE,CAMBRIDGE,"Officer dispatched to a report of an unwanted guest pacing back and forth in the building. Officer arrived, located the individual, and conducted a field interview. The individual was run for wants/warrants with negative results. The individual was then issued a verbal trespass warning for all Harvard University property and sent on their way.",42.372708,-71.1188362
05-30-2019,4,10:23 AM,SUSPICIOUS ACTIVITY,CLOSED,1 OXFORD ST,CAMBRIDGE,Officer dispatched to take a report of several individuals distributing flyers in the area.,42.376431,-71.1169182
05-30-2019,4,11:49 AM,DISTURBANCE,CLOSED,1 PEABODY ST,CAMBRIDGE,"Officers dispatched to a report of a drone being operated in the area. Officers arrived, located the individuals operating the drone, and conducted a field interview. Officers reported that the drone was then grounded and the individuals were informed of the policy regarding operating a drone in the area.",42.3758148,-71.1170678
05-30-2019,4,12:23 PM,SUSPICIOUS ACTIVITY,CLOSED,1 OXFORD ST,CAMBRIDGE,"Officer dispatched to a report of an individual who may not have authorization to be in the area. Officer arrived, located the individual, and reported that they did indeed have authorization to be in the area.",42.376431,-71.1169182
05-30-2019,4,12:24 PM,ASSIST CAMBRIDGE POLICE,CLOSED,19 OXFORD ST ASSIST CAMBRIDGE POLICE,CAMBRIDGE,Officer dispatched to a report of several individuals distributing flyers in the area. Officer arrived and reported that the individuals were located on public property and allowed to remain in the area.,42.3811906,-71.1199985
05-30-2019,4,5:01 PM,FIELD INTERVIEW,CLOSED,19 DEWOLFE STREET FIELD INTERVIEW,CAMBRIDGE,"Officers dispatched to a report of an individual inside of a motor vehicle who resembled a person previously engaged in suspicious activity. Officers and Cambridge Police arrived, stopped the motor vehicle, and conducted a field interview. The individual was then run for wants/warrants with negative results and sent on their way.",42.3703075,-71.1166855
05-29-2019,3,9:58 AM,SUSPICIOUS MAIL/ PACKAGE/BAG,CLOSED,77 AVE LOUIS PASTEUR,BOSTON,"Officer dispatched to a report of an unattended backpack in the building. Officer arrived, located the backpack, and reported that it did not contain any suspicious content.",42.33854,-71.1026766
05-29-2019,3,1:35 PM,THEFT REPORT,CLOSED,33 OXFORD ST,CAMBRIDGE,"Officer dispatched to take a report of a stolen green Gary Fisher bicycle valued at $5,000.00. The reporting individual informed the officer that their bicycle was secured to a bike rack with a cable lock valued at $20.00, which was also stolen.",42.3787959,-71.1173543
05-29-2019,3,5:51 PM,THEFT REPORT,CLOSED,79 N HARVARD ST,ALLSTON,"Officer took a walk-in report of a stolen brown wallet valued at $20.00, $10.00 in U.S. currency, an HUID card, a Charlie card, and debit/credit cards.",42.3667301,-71.127491
05-29-2019,3,9:47 PM,DOMESTIC DISTURBANCE,CLOSED,112 WESTERN AVE,ALLSTON,Officer dispatched to take a report of a domestic disturbance.,42.3632009,-71.124311
05-28-2019,2,12:29 AM,ASSIST CAMBRIDGE POLICE,CLOSED,1324 MASSACHUSETTS AVE,CAMBRIDGE,Officer dispatched to a report of a noise complaint. Officer and Cambridge Police arrived and reported that the music would be shut off and all occupants would disperse for the night.,42.372888,-71.1177877
05-28-2019,2,7:37 AM,UNWANTED GUEST,CLOSED,8 STORY ST UNWANTED GUEST,CAMBRIDGE,"Officers dispatched to a report of two unwanted guests in the area. Officers arrived, located the individuals, and sent them on their way.",42.3739234,-71.1220834
05-28-2019,2,7:59 AM,FIELD INTERVIEW,CLOSED,1 OXFORD ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping in the building. Officers arrived, located the individual, and conducted a field interview. The individual was then sent on their way.",42.376431,-71.1169182
05-28-2019,2,8:15 AM,SUSPICIOUS ACTIVITY,CLOSED,6 APPIAN WAY,CAMBRIDGE,Officer dispatched to take a report of a suspicious email.,42.3748852,-71.1217281
05-28-2019,2,9:55 AM,VANDALISM,CLOSED,184 EVERETT ST VANDALISM,ALLSTON,Officer dispatched to take a report of tagging/graffiti done to the side of the building.,42.3595103,-71.1372499
05-28-2019,2,10:34 AM,VANDALISM,CLOSED,100 HOLTON ST VANDALISM,ALLSTON,Officer dispatched to take a report of tagging/graffiti done to the side of the building.,42.3603718,-71.1375884
05-28-2019,2,5:46 PM,ASSIST CAMBRIDGE POLICE,CLOSED,19 SHEPARD ST / GARDEN ST ASSIST CAMBRIDGE POLICE,CAMBRIDGE,Officer while on patrol reported a traffic related issue in the area. Officer notified Cambridge Police and reported that the issue was resolved shortly thereafter.,42.381679,-71.1216653
05-27-2019,1,12:00 PM,SUSPICIOUS ACTIVITY,CLOSED,84 BRATTLE ST,CAMBRIDGE,"Officers dispatched to a report of an individual who may not have authorization to be in the building. Officers arrived, located the individual, and reported that they did indeed have authorization to be in the building.",42.3757083,-71.1241149
05-27-2019,1,1:43 PM,FIELD INTERVIEW,CLOSED,52 MT AUBURN ST,CAMBRIDGE,"Officer while on patrol observed an individual on the steps of the building attempting to sell merchandise. Officer approached the individual and conducted a field interview. During the field interview, the individual was run for wants/warrants with negative results. The individual was then informed of the policy regarding building use and sent on their way.",42.371352,-71.1173855
05-27-2019,1,2:01 PM,THEFT REPORT,CLOSED,79 N HARVARD ST,ALLSTON,"Officer took a report of a stolen rose gold iPhone 8S valued at $600.00, a clear telephone case valued at $20.00 and a debit/credit card.",42.3667301,-71.127491
05-27-2019,1,2:19 PM,THEFT REPORT,CLOSED,67 MT AUBURN ST,CAMBRIDGE,Officer dispatched to take a report of a stolen black and silver Axia Odysseus men's watch valued at $850.00.,42.3720366,-71.1182402
05-27-2019,1,10:43 PM,ASSIST CAMBRIDGE POLICE,CLOSED,44 JFK ST,CAMBRIDGE,Officers dispatched to a report of a noise complaint. Officers arrived and reported that Cambridge Police was on scene. Officers reported that Cambridge Police spoken to an occupant of the building and it was stated that the music would be shut off for the night.,42.3723854,-71.1201591
05-26-2019,0,12:41 AM,ASSIST STATE POLICE,CLOSED,19 N HARVARD ST ASSIST STATE POLICE,ALLSTON,"Officers dispatched to assist State Police with locating an individual suspected of a crime. Officers arrived, searched the area, and reported individual gone on arrival.",42.3680704,-71.1239729
05-26-2019,0,12:50 AM,NOISE COMPLAINT,CLOSED,15 EVERETT ST,CAMBRIDGE,Officers dispatched to a report of a noise complaint. Officers arrived and reported that the area was quiet.,42.3802928,-71.1185336
05-26-2019,0,1:38 AM,NOISE COMPLAINT,CLOSED,15 EVERETT ST,CAMBRIDGE,Officers dispatched to a report of a noise complaint. Officers arrived and advised occupants of room 3 to keep the noise level down.,42.3802928,-71.1185336
05-26-2019,0,11:24 AM,THEFT REPORT,CLOSED,1585 MASSACHUSETTS AVE,CAMBRIDGE,Officer took a walk-in report of a stolen gray Fuji Absolute bicycle valued at $600.00. The reporting individual informed the officer that the bicycle was secured to the bike rack with a U-lock that was left at the scene.,42.3790947,-71.1187539
05-26-2019,0,7:13 PM,THEFT REPORT,CLOSED,79 N HARVARD ST,ALLSTON,"Officer dispatched to take a report of a stolen black iPhone 10S valued at $1,000.00.",42.3667301,-71.127491
05-26-2019,0,9:35 PM,THEFT REPORT,CLOSED,79 N HARVARD ST,ALLSTON,Officer dispatched to take a report of a stolen silver iPhone 6 valued at $150.00.,42.3667301,-71.127491
05-26-2019,0,11:45 PM,ASSAULT REPORT,OPEN,79 N HARVARD ST,ALLSTON,Officer dispatched to take a report of an assault and battery.,42.3667301,-71.127491
05-25-2019,6,2:54 AM,SUSPICIOUS ACTIVITY,CLOSED,203 PARK DR,BOSTON,Officers dispatched to a report of two individuals searching through recycling bins behind the building. Officers arrived and reported individuals gone on arrival.,42.3414523,-71.1003627
05-25-2019,6,11:12 AM,ASSAULT REPORT,CLOSED,79 N HARVARD ST,ALLSTON,Officer dispatched to take a report of an assault and battery.,42.3667301,-71.127491
05-25-2019,6,11:16 AM,THEFT REPORT,CLOSED,14 EVERETT ST,CAMBRIDGE,"Officer dispatched to take a report of a stolen beige backpack valued at $200.00, an white Apple laptop valued at $2,00.00, a leopard skin print wallet valued at $200.00, $100.00 in U.S currency, a drivers license, gift cards, and debit/credit cards.",42.3798327,-71.1182802
05-25-2019,6,3:13 PM,VANDALISM,CLOSED,79 N HARVARD ST,ALLSTON,"Officer dispatched to a report of tagging/graffiti in the area. Officer arrived, located the individual responsible, and conducted a field interview. Officer reported that the tagging/graffiti was done with biodegradable spray chalk and that the individual was cooperative during the encounter. The individual was then run for wants/warrants with negative results and sent on their way.",42.3667301,-71.127491
05-25-2019,6,9:10 PM,THEFT REPORT,CLOSED,79 N HARVARD ST,ALLSTON,Officer dispatched to take a report of a stolen white Apple iPhone 7 valued at $700.00 and a license.,42.3667301,-71.127491
05-25-2019,6,9:29 PM,MOTOR VEHICLE ACCIDENT,CLOSED,52 OXFORD ST,CAMBRIDGE,Officer dispatched to take a report of a motor vehicle accident with no personal injuries.,42.3799895,-71.1153309
05-25-2019,6,9:46 PM,UNWANTED GUEST,CLOSED,1350 MASSACHUSETTS AVE,CAMBRIDGE,Officers dispatched to a report of an individual sleeping inside of a restroom in the building. Officers arrived and reported individual gone on arrival.,42.372708,-71.1188362
05-25-2019,6,11:08 PM,UNWANTED GUEST,CLOSED,968 MEMORIAL DR,CAMBRIDGE,"Officer dispatched to a report of an unwanted guest attempting to sleep in the area. Officer arrived, located the individual, and sent them on their way.",42.3699305,-71.1228581
05-24-2019,5,2:31 AM,ASSIST CAMBRIDGE POLICE,CLOSED,44 BOW ST,CAMBRIDGE,,42.3715679,-71.1172089
05-24-2019,5,11:58 AM,SUSPICIOUS ACTIVITY,OPEN,1 OXFORD ST,CAMBRIDGE,,42.376431,-71.1169182
05-24-2019,5,1:42 PM,SUSPICIOUS ACTIVITY,CLOSED,60 GARDEN ST,CAMBRIDGE,,42.3814608,-71.1281664
05-24-2019,5,2:11 PM,HAZARDOUS CONDITION,CLOSED,79 N HARVARD ST,ALLSTON,,42.3667301,-71.127491
05-24-2019,5,2:31 PM,ASSIST CAMBRIDGE POLICE,CLOSED,60 GARDEN ST,CAMBRIDGE,,42.3814608,-71.1281664
05-24-2019,5,3:16 PM,ASSIST CAMBRIDGE POLICE,CLOSED,1 MEMORIAL DR,CAMBRIDGE,,42.3615984,-71.0812788
05-24-2019,5,4:13 PM,TRESPASS WARNING,CLOSED,15 HARVARD WAY,ALLSTON,,42.354078,-71.1333166
05-24-2019,5,5:18 PM,SUSPICIOUS ACTIVITY,CLOSED,1350 MASSACHUSETTS AVE,CAMBRIDGE,,42.372708,-71.1188362
05-24-2019,5,5:47 PM,THEFT REPORT,CLOSED,17 OXFORD ST,CAMBRIDGE,,42.3772499,-71.1175291
05-24-2019,5,6:31 PM,THEFT REPORT,CLOSED,79 N HARVARD ST,ALLSTON,,42.3667301,-71.127491
05-24-2019,5,9:37 PM,TRESPASSING,CLOSED,1350 MASSACHUSETTS AVE,CAMBRIDGE,,42.372708,-71.1188362
05-23-2019,4,12:19 PM,FIELD INTERVIEW,CLOSED,14 MASON ST,CAMBRIDGE,,42.3761253,-71.1236249
05-23-2019,4,12:54 PM,SUSPICIOUS ACTIVITY,CLOSED,79 N HARVARD ST,ALLSTON,,42.3667301,-71.127491
05-23-2019,4,1:41 PM,UNWANTED GUEST,CLOSED,3 BLACKFAN CIR,BOSTON,,42.3394159,-71.104234
05-23-2019,4,4:01 PM,SUSPICIOUS MAIL/ PACKAGE/BAG,CLOSED,200 LONGWOOD AVE,BOSTON,,42.3358831,-71.1035154
05-23-2019,4,8:08 PM,TRESPASS WARNING,CLOSED,58 PLYMPTON ST,CAMBRIDGE,,42.3706639,-71.1173144
05-23-2019,4,9:40 PM,SUSPICIOUS ACTIVITY,CLOSED,48 QUINCY ST,CAMBRIDGE,,42.3757999,-71.1139077
05-22-2019,3,12:11 AM,FIELD INTERVIEW,CLOSED,48 QUINCY ST,CAMBRIDGE,"Officers dispatched to a report of an individual removing items from a dumpster near the building. Officers arrived, located the individual, and conducted a field interview. Following the field interview, the individual was sent on their way.",42.3757999,-71.1139077
05-22-2019,3,12:13 AM,ASSIST CAMBRIDGE POLICE,CLOSED,44 JFK ST,CAMBRIDGE,Officer dispatched to a report of a noise complaint. Officer arrived and reported that the music was shut off and the occupants had dispersed from the building.,42.3723854,-71.1201591
05-22-2019,3,12:15 AM,ASSIST CAMBRIDGE POLICE,CLOSED,1324 MASSACHUSETTS AVE,CAMBRIDGE,"Officer dispatched to a report of a noise complaint. Officers arrived, spoke to an occupant of the building, and advised them to keep the noise level down.",42.372888,-71.1177877
05-22-2019,3,12:24 AM,UNWANTED GUEST,CLOSED,695 HUNTINGTON AVE,BOSTON,"Officers dispatched to a report of an unwanted guest in the area. Prior to officers arrival, the reporting party stated that the individual had left the area.",42.3361417,-71.1035416
05-22-2019,3,2:41 AM,NOISE COMPLAINT,CLOSED,63 MT AUBURN ST,CAMBRIDGE,Officers dispatched to a report of loud music in the area. Officers arrived and reported that the area was quiet.,42.3720364,-71.117674
05-22-2019,3,8:44 AM,SUSPICIOUS ACTIVITY,CLOSED,1730 CAMBRIDGE ST,CAMBRIDGE,"Officers dispatched to a report of an individual yelling in the area. Officers arrived, located the individual, and sent them on their way.",42.3750154,-71.1131476
05-22-2019,3,4:42 PM,THEFT REPORT,CLOSED,79 JFK ST,CAMBRIDGE,"Officer took a walk-in report of a stolen black Specialized Hybrid bicycle valued at $600.00 affixed with a rear rack valued at $30.00. The reporting individual informed the officer that their bicycle was secured to a bike rack with a cable lock valued at $40.00, which was also stolen.",42.3709808,-71.1221527
05-22-2019,3,5:55 PM,THEFT REPORT,CLOSED,40 DEWOLFE ST,CAMBRIDGE,Officer dispatched to take a report of a stolen pressure washer valued at $180.00.,42.3692976,-71.1160718
05-22-2019,3,11:54 PM,NOISE COMPLAINT,CLOSED,900 MEMORIAL DR,CAMBRIDGE,Officers dispatched to a report of loud music and singing coming from the building. Officers arrived and advised occupants of room 1402 to keep the noise level down. Officers reported that the music was then shut off and some of the occupants left the building.,42.3662518,-71.1152777
05-21-2019,2,7:42 AM,UNWANTED GUEST,CLOSED,8 STORY ST UNWANTED GUEST,CAMBRIDGE,"Officers dispatched to a report of several unwanted guests sleeping in the alleyway near the building. Officers arrived, located the individuals, and sent them on their way.",42.3739234,-71.1220834
